date,open,high,low,close,adj_close,volume
2019-06-20,114.3499984741211,114.76000213623047,112.80000305175781,114.76000213623047,111.7889175415039,2948900
2019-06-21,114.05000305175781,114.18000030517578,112.12999725341797,112.13999938964844,109.23674011230469,4518400
2019-06-24,112.81999969482422,114.12999725341797,112.18000030517578,112.69000244140625,109.77251434326172,1974600
2019-06-25,112.3499984741211,113.4800033569336,109.68000030517578,109.94999694824219,107.10345458984375,2829400
2019-06-26,112.1500015258789,115.48999786376953,112.05000305175781,114.2300033569336,111.27265167236328,3186100
2019-06-27,114.6500015258789,118.33999633789062,114.6500015258789,118.18000030517578,115.1203842163086,4137900
2019-06-28,118.30999755859375,118.4000015258789,115.91000366210938,117.91999816894531,114.86711120605469,4524900
2019-07-01,122.30000305175781,123.37000274658203,120.06999969482422,121.1500015258789,118.01348114013672,4280500
2019-07-02,120.6500015258789,120.83000183105469,117.31999969482422,117.5999984741211,114.55538177490234,3113500
2019-07-03,117.7699966430664,118.29000091552734,114.13999938964844,116.38999938964844,113.376708984375,2627900
2019-07-05,115.97000122070312,116.31999969482422,114.72000122070312,116.11000061035156,113.10397338867188,1747400
2019-07-08,114.94999694824219,116.04000091552734,114.16999816894531,115.93000030517578,112.92862701416016,1431600
2019-07-09,114.83000183105469,117.47000122070312,114.41999816894531,117.33999633789062,114.30211639404297,2081400
2019-07-10,118.30999755859375,119.06999969482422,116.76000213623047,117.48999786376953,114.44823455810547,2062600
2019-07-11,118.5199966430664,118.5999984741211,116.51000213623047,118.37000274658203,115.30545806884766,1880000
2019-07-12,118.37000274658203,120.58999633789062,118.37000274658203,120.31999969482422,117.2049789428711,2183500
2019-07-15,120.69000244140625,121.8499984741211,120.19999694824219,121.66000366210938,118.51029205322266,1407300
2019-07-16,121.05999755859375,121.77999877929688,119.26000213623047,121.2300033569336,118.09142303466797,2050600
2019-07-17,121.26000213623047,122.52999877929688,120.19999694824219,120.91000366210938,117.77970886230469,1727700
2019-07-18,120.66000366210938,123.91000366210938,120.30999755859375,122.86000061035156,119.67921447753906,2907500
2019-07-19,123.0,124.4800033569336,122.56999969482422,122.69999694824219,119.52336120605469,2434200
2019-07-22,122.73999786376953,124.94999694824219,122.69999694824219,124.2300033569336,121.01374053955078,2073100
2019-07-23,124.38999938964844,128.00999450683594,123.91000366210938,127.27999877929688,123.98478698730469,3043700
2019-07-24,127.38999938964844,133.0,125.86000061035156,132.13999938964844,128.7189483642578,6356300
2019-07-25,125.01000213623047,131.2899932861328,124.25,127.58999633789062,124.28675842285156,7457600
2019-07-26,127.70999908447266,127.87000274658203,120.47000122070312,120.7699966430664,117.64332580566406,5831400
2019-07-29,120.77999877929688,122.16000366210938,119.79000091552734,120.55000305175781,117.42901611328125,2770300
2019-07-30,119.83000183105469,121.04000091552734,118.72000122070312,119.51000213623047,116.41595458984375,2404900
2019-07-31,119.51000213623047,119.77999877929688,112.87000274658203,114.20999908447266,111.25315856933594,5125500
2019-08-01,114.30999755859375,117.63999938964844,111.76000213623047,113.45999908447266,110.5225830078125,5335800
2019-08-02,112.20999908447266,113.9800033569336,109.20999908447266,110.18000030517578,107.3274917602539,4450900
2019-08-05,106.9800033569336,108.44999694824219,106.13999938964844,107.01000213623047,104.23957061767578,4108300
2019-08-06,108.5,109.47000122070312,105.19999694824219,105.66000366210938,103.2816162109375,3018300
2019-08-07,104.7699966430664,106.36000061035156,104.0,104.91999816894531,102.55828094482422,3732100
2019-08-08,106.31999969482422,109.91000366210938,105.41000366210938,109.83999633789062,107.36752319335938,3338700
2019-08-09,109.0,109.0,104.13999938964844,104.2300033569336,101.88381958007812,4415400
2019-08-12,103.22000122070312,104.97000122070312,102.48999786376953,103.18000030517578,100.85743713378906,2638500
2019-08-13,103.0,107.77999877929688,101.6500015258789,106.43000030517578,104.03428649902344,3310800
2019-08-14,103.51000213623047,104.43000030517578,102.58999633789062,102.9800033569336,100.66195678710938,3002300
2019-08-15,104.2699966430664,104.52999877929688,102.83000183105469,103.80000305175781,101.46349334716797,2171000
2019-08-16,105.30999755859375,106.44999694824219,104.9000015258789,105.45999908447266,103.08612823486328,2531400
2019-08-19,108.06999969482422,109.37000274658203,106.73999786376953,106.91000366210938,104.50348663330078,2322300
2019-08-20,107.0,107.16999816894531,103.80999755859375,105.0999984741211,102.73422241210938,3417900
2019-08-21,105.97000122070312,106.54000091552734,104.73999786376953,106.08999633789062,103.70193481445312,1552600
2019-08-22,106.31999969482422,106.33999633789062,103.33000183105469,104.43000030517578,102.07930755615234,1981500
2019-08-23,103.87999725341797,104.83999633789062,100.30000305175781,100.97000122070312,98.69718933105469,4078500
2019-08-26,100.87000274658203,102.4000015258789,98.0,101.79000091552734,99.49873352050781,3320500
2019-08-27,102.55000305175781,103.05000305175781,99.80000305175781,100.22000122070312,97.96408081054688,2746500
2019-08-28,99.95999908447266,100.91000366210938,98.63999938964844,100.83000183105469,98.56034088134766,2249100
2019-08-29,102.43000030517578,105.11000061035156,102.43000030517578,103.44999694824219,101.12135314941406,3291700
2019-08-30,104.43000030517578,105.19000244140625,103.29000091552734,104.05999755859375,101.7176284790039,1938600
2019-09-03,102.66000366210938,103.18000030517578,99.80999755859375,100.4000015258789,98.14002990722656,3216500
2019-09-04,101.94999694824219,103.02999877929688,101.61000061035156,102.29000091552734,99.98748016357422,2003100
2019-09-05,104.23999786376953,107.5,104.23999786376953,105.30000305175781,102.92973327636719,3445800
2019-09-06,105.41999816894531,107.37000274658203,105.20999908447266,105.94000244140625,103.55531311035156,2650000
2019-09-09,106.5,107.1500015258789,104.9800033569336,105.51000213623047,103.13500213623047,1866900
2019-09-10,105.44999694824219,106.94999694824219,104.05999755859375,106.72000122070312,104.31776428222656,2494700
2019-09-11,106.7699966430664,107.4000015258789,104.02999877929688,105.05000305175781,102.68534851074219,3136500
2019-09-12,106.52999877929688,107.79000091552734,104.75,105.02999877929688,102.66580963134766,3841700
2019-09-13,106.0199966430664,106.62999725341797,105.11000061035156,105.23999786376953,102.8710708618164,1591100
2019-09-16,103.9000015258789,104.63999938964844,102.66999816894531,104.38999938964844,102.04021453857422,1375000
2019-09-17,103.83000183105469,104.51000213623047,103.19999694824219,104.27999877929688,101.93267822265625,1868700
2019-09-18,104.45999908447266,105.05999755859375,102.79000091552734,104.91999816894531,102.55828094482422,2013600
2019-09-19,105.0,106.25,103.2699966430664,103.62000274658203,101.28754425048828,1909200
2019-09-20,98.80999755859375,99.93000030517578,95.38999938964844,96.55000305175781,94.3766860961914,11012000
2019-09-23,96.13999938964844,99.31999969482422,95.16000366210938,98.05000305175781,95.84292602539062,3821800
2019-09-24,98.9800033569336,99.4800033569336,95.4000015258789,96.12000274658203,93.95635986328125,3443700
2019-09-25,96.12000274658203,97.5199966430664,94.38999938964844,97.19000244140625,95.00228118896484,3488800
2019-09-26,97.7300033569336,98.16000366210938,96.11000061035156,97.23999786376953,95.05115509033203,2419100
2019-09-27,96.94999694824219,98.29000091552734,95.23999786376953,95.94999694824219,93.79017639160156,2504400
2019-09-30,96.2699966430664,96.55999755859375,95.2300033569336,95.9000015258789,93.74131774902344,3965900
2019-10-01,94.30000305175781,94.66000366210938,90.87000274658203,92.04000091552734,89.96819305419922,7621900
2019-10-02,91.62999725341797,93.62000274658203,90.47000122070312,92.44999694824219,90.36896514892578,4694400
2019-10-03,92.7699966430664,92.80000305175781,90.88999938964844,92.48999786376953,90.4080810546875,3722800
2019-10-04,92.48999786376953,94.47000122070312,91.9000015258789,94.23999786376953,92.11868286132812,3217400
2019-10-07,94.01000213623047,94.36000061035156,92.52999877929688,92.62999725341797,90.544921875,2441700
2019-10-08,92.0,92.01000213623047,89.22000122070312,89.2699966430664,87.26055145263672,4034900
2019-10-09,90.69999694824219,91.20999908447266,89.66999816894531,90.4800033569336,88.44332122802734,3188300
2019-10-10,90.61000061035156,94.31999969482422,90.5,92.80999755859375,90.72086334228516,2854000
2019-10-11,95.12000274658203,98.1500015258789,94.93000030517578,96.22000122070312,94.05410766601562,4844800
2019-10-14,98.30999755859375,98.86000061035156,95.55999755859375,95.93000030517578,93.77064514160156,3742800
2019-10-15,96.23999786376953,97.44999694824219,95.88999938964844,96.97000122070312,94.7872314453125,2783600
2019-10-16,96.79000091552734,97.5199966430664,94.08999633789062,94.62999725341797,92.4999008178711,3406100
2019-10-17,95.55000305175781,96.5,94.5,94.91000366210938,92.77360534667969,2065500
2019-10-18,94.94000244140625,95.5,93.08999633789062,94.33999633789062,92.21642303466797,2226600
2019-10-21,95.16000366210938,95.48999786376953,94.36000061035156,95.05999755859375,92.92022705078125,2512000
2019-10-22,95.25,96.83000183105469,95.25,95.9800033569336,93.81951141357422,4291000
2019-10-23,94.75,95.38999938964844,93.30999755859375,93.83000183105469,91.71791076660156,5680800
2019-10-24,92.19999694824219,95.5,91.80000305175781,93.12000274658203,91.0239028930664,6455400
2019-10-25,93.37000274658203,95.08999633789062,92.63999938964844,94.9000015258789,92.76383972167969,3470400
2019-10-28,95.83999633789062,96.8499984741211,94.0999984741211,94.75,92.61720275878906,3110900
2019-10-29,94.75,95.41000366210938,92.27999877929688,92.33000183105469,90.2516860961914,2941300
2019-10-30,92.98999786376953,93.0,90.69999694824219,91.26000213623047,89.20575714111328,3563300
2019-10-31,92.0199966430664,92.11000061035156,89.83000183105469,90.73999786376953,88.69747161865234,4186000
2019-11-01,91.4800033569336,93.44000244140625,91.01000213623047,92.70999908447266,90.62312316894531,2937600
2019-11-04,95.68000030517578,97.80000305175781,95.5999984741211,96.63999938964844,94.46466827392578,5216300
2019-11-05,97.0,97.83999633789062,95.36000061035156,95.4000015258789,93.25257110595703,3505600
2019-11-06,95.4000015258789,95.95999908447266,93.30000305175781,93.7699966430664,91.65925598144531,2664500
2019-11-07,96.27999877929688,97.37000274658203,95.4000015258789,96.05000305175781,93.887939453125,3414100
2019-11-08,95.69000244140625,95.97000122070312,94.19000244140625,95.5,93.71131134033203,2469300
2019-11-11,94.95999908447266,95.5999984741211,94.63999938964844,95.2300033569336,93.44636535644531,1697400
2019-11-12,95.5199966430664,96.4800033569336,94.61000061035156,95.16999816894531,93.38748931884766,1703100
2019-11-13,94.33999633789062,94.55000305175781,92.72000122070312,93.29000091552734,91.5427017211914,2163000
2019-11-14,93.0,93.80000305175781,92.4000015258789,93.1500015258789,91.40533447265625,1453300
2019-11-15,94.16000366210938,94.94999694824219,92.87999725341797,93.66000366210938,91.9057846069336,2347800
2019-11-18,93.29000091552734,93.5999984741211,91.45999908447266,92.37999725341797,90.64974975585938,2816500
2019-11-19,93.05000305175781,93.87000274658203,92.44000244140625,92.80000305175781,91.0618896484375,2854700
2019-11-20,92.76000213623047,92.76000213623047,90.05999755859375,91.01000213623047,89.305419921875,3575700
2019-11-21,91.5,91.9000015258789,90.33999633789062,90.45999908447266,88.76570129394531,2512400
2019-11-22,91.0,91.6500015258789,90.4800033569336,90.61000061035156,88.91290283203125,1909000
2019-11-25,91.01000213623047,91.87999725341797,90.12999725341797,91.81999969482422,90.10023498535156,3154500
2019-11-26,91.56999969482422,91.8499984741211,91.06999969482422,91.23999786376953,89.5311050415039,3923000
2019-11-27,91.54000091552734,93.4000015258789,91.54000091552734,93.3499984741211,91.60157775878906,2026700
2019-11-29,92.98999786376953,93.87000274658203,92.27999877929688,92.77999877929688,91.04225158691406,1362700
2019-12-02,93.0,93.27999877929688,89.62000274658203,90.2699966430664,88.57926940917969,4049000
2019-12-03,88.51000213623047,89.0199966430664,87.55999755859375,88.6500015258789,86.98960876464844,4478900
2019-12-04,89.58000183105469,90.86000061035156,89.41000366210938,90.16999816894531,88.48114013671875,2720800
2019-12-05,90.3499984741211,91.33000183105469,89.94000244140625,90.66999816894531,88.9717788696289,2440800
2019-12-06,91.5999984741211,92.91000366210938,91.47000122070312,91.86000061035156,90.13948822021484,2286600
2019-12-09,91.91000366210938,92.37999725341797,91.05000305175781,91.08000183105469,89.37409973144531,2406600
2019-12-10,91.02999877929688,92.37000274658203,90.69000244140625,91.23999786376953,89.5311050415039,3276000
2019-12-11,91.29000091552734,93.94999694824219,91.23999786376953,93.87000274658203,92.11184692382812,3009100
2019-12-12,94.0,96.94999694824219,93.83999633789062,96.54000091552734,94.73182678222656,3806700
2019-12-13,97.2300033569336,98.44000244140625,95.86000061035156,96.2300033569336,94.42764282226562,3663300
2019-12-16,97.33000183105469,98.22000122070312,96.16000366210938,96.37999725341797,94.5748291015625,3074900
2019-12-17,96.87999725341797,96.88999938964844,95.45999908447266,96.0,94.20194244384766,2564800
2019-12-18,96.26000213623047,97.54000091552734,95.93000030517578,96.93000030517578,95.1145248413086,2908700
2019-12-19,97.4800033569336,97.66999816894531,95.77999877929688,96.29000091552734,94.48651885986328,2600000
2019-12-20,97.0,99.26000213623047,96.18000030517578,97.73999786376953,95.90935516357422,6560200
2019-12-23,98.43000030517578,99.55999755859375,97.66000366210938,98.9000015258789,97.04763793945312,2982400
2019-12-24,99.29000091552734,99.4000015258789,98.05000305175781,98.48999786376953,96.64530944824219,1236100
2019-12-26,98.9800033569336,99.08999633789062,97.93000030517578,98.68000030517578,96.83174133300781,1464100
2019-12-27,99.0,99.26000213623047,98.05999755859375,98.41999816894531,96.57662200927734,1730100
2019-12-30,98.0999984741211,98.38999938964844,96.69000244140625,97.68000030517578,95.8504867553711,1663500
2019-12-31,96.94000244140625,98.54000091552734,96.94000244140625,97.7699966430664,95.93878936767578,1672400
2020-01-02,99.1500015258789,101.69000244140625,98.77999877929688,101.6500015258789,99.74613189697266,3234100
2020-01-03,100.55000305175781,101.05999755859375,99.0999984741211,99.30999755859375,97.449951171875,3521900
2020-01-06,97.83999633789062,98.36000061035156,96.9000015258789,97.23999786376953,95.4187240600586,2832700
2020-01-07,98.22000122070312,100.1500015258789,97.44000244140625,99.45999908447266,97.59713745117188,3050000
2020-01-08,99.36000061035156,100.0,98.51000213623047,99.18000030517578,97.3223876953125,2172900
2020-01-09,100.1500015258789,101.87000274658203,100.01000213623047,101.51000213623047,99.60874938964844,3107400
2020-01-10,100.51000213623047,101.16000366210938,99.20999908447266,99.47000122070312,97.6069564819336,4509300
2020-01-13,100.0,100.4800033569336,98.75,98.94999694824219,97.0966796875,3608900
2020-01-14,99.19000244140625,99.97000122070312,99.08000183105469,99.61000061035156,97.74433135986328,2654500
2020-01-15,99.5,99.86000061035156,97.9000015258789,98.83000183105469,96.97894287109375,2645900
2020-01-16,98.81999969482422,101.4000015258789,98.54000091552734,101.36000061035156,99.4615478515625,3029900
2020-01-17,101.88999938964844,103.29000091552734,101.76000213623047,102.88999938964844,100.96290588378906,3974000
2020-01-21,102.5999984741211,102.63999938964844,100.80999755859375,101.6500015258789,99.74613189697266,3357400
2020-01-22,102.29000091552734,103.73999786376953,101.08000183105469,101.29000091552734,99.39286804199219,3025900
2020-01-23,101.41000366210938,102.52999877929688,99.5,102.41000366210938,100.49190521240234,2925300
2020-01-24,103.0,103.05999755859375,99.88999938964844,100.80000305175781,98.91204071044922,3110800
2020-01-27,98.44000244140625,98.47000122070312,96.2300033569336,97.0,95.1832275390625,4062500
2020-01-28,97.88999938964844,99.3499984741211,97.30999755859375,98.61000061035156,96.7630615234375,5345300
2020-01-29,91.5,91.73999786376953,88.0199966430664,88.05999755859375,86.41065979003906,17107200
2020-01-30,87.02999877929688,88.63999938964844,84.75,87.19999694824219,85.56676483154297,6936200
2020-01-31,86.41000366210938,86.58000183105469,84.22000122070312,84.4800033569336,82.897705078125,5043400
2020-02-03,84.69999694824219,85.25,83.66999816894531,85.05000305175781,83.45704650878906,4640600
2020-02-04,86.91000366210938,87.70999908447266,85.61000061035156,85.77999877929688,84.1733627319336,3275900
2020-02-05,87.36000061035156,88.5199966430664,86.62999725341797,88.2300033569336,86.57748413085938,3477000
2020-02-06,88.80000305175781,89.04000091552734,87.4000015258789,87.72000122070312,86.0770263671875,2777400
2020-02-07,86.91000366210938,87.0,85.55000305175781,85.62000274658203,84.01637268066406,3353600
2020-02-10,85.0,86.47000122070312,84.6500015258789,86.41999816894531,85.16942596435547,2983900
2020-02-11,87.76000213623047,90.38999938964844,87.69999694824219,90.29000091552734,88.98342895507812,4774000
